Time,Node1,Node2,Node0,J0_Vmax,J0_Km1,J0_Keq,J0_Km2,J1_Vmax,J1_Km1,J1_Keq,J1_Km2,Node3,J2_Vmax,J2_Km1,J2_Keq,J2_Km2,J0,J1,J2
14.448160535117037,2.52425879300108,0.3810553446160108,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6552090679419531,0.6255600498575691,0.6215676088015936
14.548494983277571,2.527208228842643,0.3814524885296923,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6548828500156157,0.6257364839951791,0.6218126027069321
14.648829431438106,2.5301076860396527,0.3818428274390937,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6545622256462349,0.6259096435270163,0.6220530897658499
14.74916387959864,2.5329580532499634,0.3822264833130551,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6542470932048636,0.626079597220679,0.6222891615668813
14.849498327759175,2.535760203995139,0.38260357525029065,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6539373528727502,0.626246412496683,0.6225209072278491
14.94983277591971,2.538514985286871,0.38297421930538605,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6536329078930634,0.6264101543467674,0.6227484133204084
15.050167224080244,2.5412231680935338,0.38333852764449244,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6533336700373701,0.6265708805679517,0.6229717633834941
15.150501672240779,2.5438856126942184,0.3836966114756631,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6530395413291114,0.6267286577944737,0.6231910397493388
15.250836120401313,2.5465031213555136,0.38404857848680457,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6527504303205318,0.6268835472337426,0.6234063219984048
15.351170568561848,2.5490764815285276,0.3843945336302431,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6524662473138385,0.6270356088721923,0.6236176874677315
15.451505016722383,2.551606466242702,0.38473457915542475,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6521869043133988,0.6271849015283022,0.6238252112963928
15.551839464882917,2.5540938344996325,0.38506881464161485,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6519123149781131,0.6273314829045563,0.6240289664699026
